,unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,descriptor_2,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,council_district,police_precinct,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
875,69392147,2026-06-17T22:39:31.000,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10468.0,73 EAST 184 STREET,EAST 184 STREET,WALTON AVENUE,MORRIS AVENUE,WALTON AVENUE,MORRIS AVENUE,ADDRESS,BRONX,EAST 184 STREET,,In Progress,,,,05 BRONX,14.0,Precinct 46,2031840076.0,BRONX,1011609.0,252647.0,MOBILE,Unspecified,BRONX,Car,,,,,,,40.86009002001943,-73.9010935504217,POINT (-73.901093550422 40.860090020019)
876,69393902,2026-06-17T22:39:28.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Street Tree Bed,Street/Curbside,11233.0,405 SARATOGA AVENUE,SARATOGA AVENUE,PROSPECT PLACE,PARK PLACE,PROSPECT PLACE,PARK PLACE,ADDRESS,BROOKLYN,SARATOGA AVENUE,,In Progress,,,,16 BROOKLYN,41.0,Precinct 73,3014640003.0,BROOKLYN,1007304.0,184115.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67199987357328,-73.91689174786617,POINT (-73.916891747866 40.671999873573)
877,69395151,2026-06-17T22:39:22.000,,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,,Sidewalk,11693.0,189 BEACH 96 STREET,BEACH 96 STREET,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH 96 STREET,,In Progress,,,,14 QUEENS,32.0,Precinct 100,4161690051.0,QUEENS,1034860.0,152417.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.5848810905626,-73.8177919588691,POINT (-73.817791958869 40.584881090563)
878,69396033,2026-06-17T22:39:05.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION,RESIDENTIAL BUILDING,11206.0,660 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-06-17T00:00:00.000,03 BROOKLYN,36.0,Precinct 79,3017690009.0,BROOKLYN,1000064.0,192336.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69458053336631,-73.94297219969145,POINT (-73.942972199691 40.694580533366)
879,69399413,2026-06-17T22:39:00.000,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,10025.0,309 WEST   95 STREET,WEST   95 STREET,WEST END AVE,HENRY HUDSON PARKWAY ET 11  SB,,,ADDRESS,NEW YORK,,,Open,,,,07 MANHATTAN,6.0,Precinct 24,1012530065.0,MANHATTAN,991359.0,228864.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79485200885842,-73.97432520303,POINT (-73.97432520303 40.794852008858)
880,69393959,2026-06-17T22:39:00.000,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,10017.0,320 EAST   42 STREET,EAST   42 STREET,2 AVE,TUDOR CITY PL,,,ADDRESS,NEW YORK,,,Open,,,,06 MANHATTAN,4.0,Precinct 17,1013340041.0,MANHATTAN,992152.0,212346.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74951374442373,-73.97148063445776,POINT (-73.971480634458 40.749513744424)
881,69390839,2026-06-17T22:38:59.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tow Truck Company,Overcharge,Business,11203.0,5102 FOSTER AVENUE,FOSTER AVENUE,EAST 51 STREET,EAST 52 STREET,EAST 51 STREET,EAST 52 STREET,ADDRESS,BROOKLYN,FOSTER AVENUE,,In Progress,,,,17 BROOKLYN,45.0,Precinct 67,3079470031.0,BROOKLYN,1004241.0,172402.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.639857711115305,-73.9279683906378,POINT (-73.927968390638 40.639857711115)
882,69399602,2026-06-17T22:38:52.000,2026-06-17T23:12:06.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10463.0,2655 NETHERLAND AVENUE,NETHERLAND AVENUE,BEND,WEST 227 STREET,BEND,WEST 227 STREET,ADDRESS,BRONX,NETHERLAND AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:12:09.000,08 BRONX,11.0,Precinct 50,2057240712.0,BRONX,1007675.0,259548.0,ONLINE,Unspecified,BRONX,,,,,,,,40.87904246381948,-73.91529135239796,POINT (-73.915291352398 40.879042463819)
883,69390265,2026-06-17T22:38:47.000,2026-06-18T00:23:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,10032.0,1981 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 158 STREET,WEST 159 STREET,WEST 158 STREET,WEST 159 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:23:09.000,12 MANHATTAN,10.0,Precinct 33,1021080073.0,MANHATTAN,1000439.0,242978.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.83357901739527,-73.94149792504045,POINT (-73.94149792504 40.833579017395)
884,69395873,2026-06-17T22:38:40.000,2026-06-18T00:09:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10029.0,234 EAST 113 STREET,EAST 113 STREET,DEAD END,2 AVENUE,DEAD END,2 AVENUE,ADDRESS,NEW YORK,EAST 113 STREET,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:09:17.000,11 MANHATTAN,8.0,Precinct 23,1016620010.0,MANHATTAN,1000834.0,229091.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.79546236006776,-73.940104829956,POINT (-73.940104829956 40.795462360068)
885,69397209,2026-06-17T22:38:38.000,2026-06-18T00:43:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11215.0,350 5 AVENUE,5 AVENUE,4 STREET,5 STREET,4 STREET,5 STREET,ADDRESS,BROOKLYN,5 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:43:10.000,06 BROOKLYN,39.0,Precinct 78,3009810111.0,BROOKLYN,988703.0,184110.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67201504743721,-73.98394720753453,POINT (-73.983947207535 40.672015047437)
886,69390507,2026-06-17T22:38:33.000,2026-06-17T23:09:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,,Street/Sidewalk,10002.0,207 EAST HOUSTON STREET,EAST HOUSTON STREET,EAST 1 STREET,AVENUE A,EAST 1 STREET,AVENUE A,ADDRESS,NEW YORK,EAST HOUSTON STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:09:45.000,03 MANHATTAN,1.0,Precinct 7,1004120053.0,MANHATTAN,987880.0,202467.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72240111444782,-73.98690417879783,POINT (-73.986904178798 40.722401114448)
887,69396590,2026-06-17T22:38:26.000,,DSNY,Department of Sanitation,Obstruction,Cone,Street,Street,11412.0,112-34 198 STREET,198 STREET,112 AVENUE,113 AVENUE,112 AVENUE,113 AVENUE,ADDRESS,SAINT ALBANS,198 STREET,,In Progress,,,,12 QUEENS,27.0,Precinct 113,4109730022.0,QUEENS,1051502.0,195020.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.70170606009808,-73.7574523724923,POINT (-73.757452372492 40.701706060098)
888,69391038,2026-06-17T22:38:19.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tow Truck Company,Towing Illegal or Unfair,Business,10310.0,38 RECTOR STREET,RECTOR STREET,RICHMOND TERRACE,CASTLETON AVENUE,RICHMOND TERRACE,CASTLETON AVENUE,ADDRESS,STATEN ISLAND,RECTOR STREET,,In Progress,,,,01 STATEN ISLAND,49.0,Precinct 120,5001940120.0,STATEN ISLAND,948738.0,170956.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.63584012296908,-74.12794923368874,POINT (-74.127949233689 40.635840122969)
889,69395872,2026-06-17T22:38:19.000,2026-06-18T00:50:55.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10036.0,305 WEST 45 STREET,WEST 45 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST 45 STREET,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:50:59.000,04 MANHATTAN,3.0,Precinct 18,1010360028.0,MANHATTAN,987327.0,215941.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75938410124301,-73.98889305360727,POINT (-73.988893053607 40.759384101243)
890,69390708,2026-06-17T22:37:45.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11218.0,640 EAST 2 STREET,EAST 2 STREET,DITMAS AVENUE,AVENUE F,DITMAS AVENUE,AVENUE F,ADDRESS,BROOKLYN,EAST 2 STREET,,In Progress,,,,12 BROOKLYN,40.0,Precinct 66,3053950014.0,BROOKLYN,990678.0,170760.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63537099936914,-73.9768401777003,POINT (-73.9768401777 40.635370999369)
891,69391566,2026-06-17T22:37:44.000,2026-06-17T23:15:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10031.0,629 WEST 135 STREET,WEST 135 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST 135 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:15:28.000,09 MANHATTAN,7.0,Precinct 30,1020020011.0,MANHATTAN,996427.0,238212.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.820504151022135,-73.95600470836295,POINT (-73.956004708363 40.820504151022)
892,69393029,2026-06-17T22:37:42.000,2026-06-18T01:57:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10457.0,2257 BASSFORD AVENUE,BASSFORD AVENUE,FLETCHER PLACE,EAST 183 STREET,FLETCHER PLACE,EAST 183 STREET,ADDRESS,BRONX,BASSFORD AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2026-06-18T01:57:20.000,06 BRONX,15.0,Precinct 48,2030500031.0,BRONX,1013844.0,250576.0,ONLINE,Unspecified,BRONX,,,,,,,,40.854398539925,-73.8930228771263,POINT (-73.893022877126 40.854398539925)
893,69396697,2026-06-17T22:37:36.000,,DSNY,Department of Sanitation,Residential Disposal Complaint,Bin Not Used,,Sidewalk,11102.0,14-35 26 AVENUE,26 AVENUE,14 PLACE,18 STREET,14 PLACE,18 STREET,ADDRESS,ASTORIA,26 AVENUE,,In Progress,,,,01 QUEENS,22.0,Precinct 114,4008990001.0,QUEENS,1004344.0,221410.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7743727856001,-73.9274510108093,POINT (-73.927451010809 40.7743727856)
894,69398309,2026-06-17T22:37:27.000,2026-06-18T02:00:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11378.0,72-32 CALDWELL AVENUE,CALDWELL AVENUE,72 STREET,74 STREET,72 STREET,74 STREET,ADDRESS,MASPETH,CALDWELL AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T02:00:28.000,05 QUEENS,30.0,Precinct 104,4028350086.0,QUEENS,1015113.0,203353.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.72477987503347,-73.88865265458305,POINT (-73.888652654583 40.724779875033)
895,69396688,2026-06-17T22:37:24.000,2026-06-17T23:09:04.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,,Street/Sidewalk,10002.0,225 EAST HOUSTON STREET,EAST HOUSTON STREET,EAST 1 STREET,AVENUE A,EAST 1 STREET,AVENUE A,ADDRESS,NEW YORK,EAST HOUSTON STREET,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:09:08.000,03 MANHATTAN,1.0,Precinct 7,1004120061.0,MANHATTAN,988006.0,202422.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72227754772739,-73.98644963822338,POINT (-73.986449638223 40.722277547727)
896,69394050,2026-06-17T22:37:10.000,2026-06-18T00:26:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11215.0,489 14 STREET,14 STREET,8 AVENUE,PROSPECT PARK WEST,8 AVENUE,PROSPECT PARK WEST,ADDRESS,BROOKLYN,14 STREET,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:26:12.000,06 BROOKLYN,39.0,Precinct 78,3011010048.0,BROOKLYN,989807.0,180427.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66190540800452,-73.97997039108672,POINT (-73.979970391087 40.661905408005)
897,69395702,2026-06-17T22:37:07.000,2026-06-17T23:38:14.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11369.0,86-11 32 AVENUE,32 AVENUE,86 STREET,87 STREET,86 STREET,87 STREET,ADDRESS,EAST ELMHURST,32 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:38:17.000,03 QUEENS,25.0,Precinct 115,4013980031.0,QUEENS,1017066.0,215507.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.75813251843302,-73.88154734668545,POINT (-73.881547346685 40.758132518433)
898,69396767,2026-06-17T22:37:00.000,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),WC3,,11221.0,32 GROVE STREET,GROVE STREET,GOODWIN PL,BUSHWICK AVE,,,ADDRESS,BROOKLYN,,,Open,,,,04 BROOKLYN,37.0,Precinct 83,3033210015.0,BROOKLYN,1005649.0,191110.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69120370594875,-73.92283570465716,POINT (-73.922835704657 40.691203705949)
899,69393221,2026-06-17T22:36:15.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,FAUCET BROKEN/MISSING/LEAKING,RESIDENTIAL BUILDING,11212.0,1381 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-06-17T00:00:00.000,16 BROOKLYN,41.0,Precinct 73,3014720001.0,BROOKLYN,1007397.0,183317.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66980930047122,-73.91655922902797,POINT (-73.916559229028 40.669809300471)
900,69396198,2026-06-17T22:36:05.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11377.0,30-31 50 STREET,50 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,WOODSIDE,50 STREET,,In Progress,,,,01 QUEENS,26.0,Precinct 114,4007520037.0,QUEENS,1009809.0,215888.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75920222197585,-73.90774074767383,POINT (-73.907740747674 40.759202221976)
901,69392074,2026-06-17T22:36:04.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11378.0,53-56 65 PLACE,65 PLACE,53 AVENUE,53 DRIVE,53 AVENUE,53 DRIVE,ADDRESS,MASPETH,65 PLACE,,In Progress,,,,05 QUEENS,30.0,Precinct 104,4023740187.0,QUEENS,1011904.0,205166.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.72976672912934,-73.9002226044247,POINT (-73.900222604425 40.729766729129)
902,69396733,2026-06-17T22:36:00.000,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,10017.0,320 EAST   42 STREET,EAST   42 STREET,2 AVE,TUDOR CITY PL,,,ADDRESS,NEW YORK,,,Open,,,,06 MANHATTAN,4.0,Precinct 17,1013340041.0,MANHATTAN,992152.0,212346.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74951374442373,-73.97148063445776,POINT (-73.971480634458 40.749513744424)
903,69389791,2026-06-17T22:35:29.000,2026-06-18T00:26:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11215.0,469 14 STREET,14 STREET,8 AVENUE,PROSPECT PARK WEST,8 AVENUE,PROSPECT PARK WEST,ADDRESS,BROOKLYN,14 STREET,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:26:34.000,06 BROOKLYN,39.0,Precinct 78,3011010059.0,BROOKLYN,989658.0,180521.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.662163509493325,-73.98050737015109,POINT (-73.980507370151 40.662163509493)
904,69397804,2026-06-17T22:35:18.000,,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10019.0,201 WEST 58 STREET,WEST 58 STREET,7 AVENUE,BROADWAY,7 AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST 58 STREET,,In Progress,,,,05 MANHATTAN,6.0,Precinct 18,1010300029.0,MANHATTAN,989827.0,218476.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76634079990352,-73.97986678237507,POINT (-73.979866782375 40.766340799904)
905,69397122,2026-06-17T22:35:11.000,2026-06-18T00:21:25.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,11237.0,44 WILSON AVENUE,WILSON AVENUE,GEORGE STREET,MELROSE STREET,GEORGE STREET,MELROSE STREET,ADDRESS,BROOKLYN,WILSON AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:21:29.000,04 BROOKLYN,34.0,Precinct 83,3031570031.0,BROOKLYN,1003829.0,195325.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70277711007218,-73.92938632693719,POINT (-73.929386326937 40.702777110072)
906,69391585,2026-06-17T22:35:06.000,2026-06-18T00:37:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11225.0,1983 BEDFORD AVENUE,BEDFORD AVENUE,WINTHROP STREET,PARKSIDE AVENUE,WINTHROP STREET,PARKSIDE AVENUE,ADDRESS,BROOKLYN,BEDFORD AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:37:04.000,09 BROOKLYN,40.0,Precinct 71,3050490011.0,BROOKLYN,996337.0,178443.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65645325891281,-73.95643726744065,POINT (-73.956437267441 40.656453258913)
907,69399437,2026-06-17T22:35:00.000,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),WC3,,10472.0,1419 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,E 174 ST,CROSS BRONX EXPRESSWAY SR S,,,ADDRESS,BRONX,,,Open,,,,09 BRONX,18.0,Precinct 43,2038960024.0,BRONX,1020494.0,243564.0,MOBILE,Unspecified,BRONX,,,,,,,,40.83512788394821,-73.86902222499016,POINT (-73.86902222499 40.835127883948)
908,69398391,2026-06-17T22:34:55.000,2026-06-18T00:56:41.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10473.0,451 BOLTON AVENUE,BOLTON AVENUE,PATTERSON AVENUE,LACOMBE AVENUE,PATTERSON AVENUE,LACOMBE AVENUE,ADDRESS,BRONX,BOLTON AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:56:43.000,09 BRONX,18.0,Precinct 43,2034990052.0,BRONX,1023683.0,236050.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81449045285649,-73.85754206594558,POINT (-73.857542065946 40.814490452856)
909,69393057,2026-06-17T22:34:48.000,2026-06-17T23:03:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11225.0,1074 NOSTRAND AVENUE,NOSTRAND AVENUE,LEFFERTS AVENUE,LINCOLN ROAD,LEFFERTS AVENUE,LINCOLN ROAD,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:03:53.000,09 BROOKLYN,40.0,Precinct 71,3013290046.0,BROOKLYN,997910.0,180404.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66183348482207,-73.95076404988754,POINT (-73.950764049888 40.661833484822)
910,69393531,2026-06-17T22:34:45.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10302.0,191 LEXINGTON AVENUE,LEXINGTON AVENUE,CATHERINE STREET,DEAD END,CATHERINE STREET,DEAD END,ADDRESS,STATEN ISLAND,LEXINGTON AVENUE,,In Progress,,,,01 STATEN ISLAND,49.0,Precinct 121,5010500131.0,STATEN ISLAND,946319.0,167979.0,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.62765886926337,-74.13664811053397,POINT (-74.136648110534 40.627658869263)
911,69398012,2026-06-17T22:34:41.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,11105.0,20-04 26 STREET,26 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,ASTORIA,26 STREET,,In Progress,,,,01 QUEENS,22.0,Precinct 114,4008700039.0,QUEENS,1009244.0,224038.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.78157345196408,-73.90974989341532,POINT (-73.909749893415 40.781573451964)
912,69400456,2026-06-17T22:34:33.000,2026-06-17T23:01:08.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Parked In 'No Standing' Area,Street/Sidewalk,11418.0,86-54 110 STREET,110 STREET,86 AVENUE,JAMAICA AVENUE,86 AVENUE,JAMAICA AVENUE,ADDRESS,RICHMOND HILL,110 STREET,,Closed,,"Your complaint has been received but does not fall under the jurisdiction of the New York City Police Department.  Please contact your local precinct for more information, including which City agency your request was referred to. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:01:11.000,09 QUEENS,29.0,Precinct 102,4092050029.0,QUEENS,1029065.0,193371.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.69732202338147,-73.83838325339676,POINT (-73.838383253397 40.697322023381)
913,69400376,2026-06-17T22:34:24.000,,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,,Club/Bar/Restaurant,11354.0,137-72 NORTHERN BOULEVARD,NORTHERN BOULEVARD,LEAVITT STREET,UNION STREET,LEAVITT STREET,UNION STREET,ADDRESS,FLUSHING,NORTHERN BOULEVARD,,In Progress,,,,07 QUEENS,20.0,Precinct 109,4049770050.0,QUEENS,1031725.0,217601.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7638134402157,-73.82861953775803,POINT (-73.828619537758 40.763813440216)
